post_id,timestamp_utc,platform,sector,asset,is_etf,is_spy,relevance,trump_exposed,weekday,hour,after_hours,rel_spy5,pre_r1,pre_r3,pre_r5,pre_r10,pre_r20,pre_vol,topic_XLK,topic_XLE,topic_XLF,topic_XLI,topic_XLV,topic_XLP,topic_XLY,topic_XLB,topic_SMH,topic_ITA,text,raw_1,spy_1,abn_1,lab_1,raw_3,spy_3,abn_3,lab_3,raw_5,spy_5,abn_5,lab_5
823495059010109440,2017-01-23T11:38:16.523000+00:00,twitter,XLI,XLI,1,0,1.0,0,0,11,1,0.006377,0.000157,0.011318,0.007304,0.010514,0.002371,0.005101,0,0,0,1,0,0,0,0,0,0,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,-0.004419,-0.002602,-0.001817,NEUTRAL,0.016095,0.012481,0.003614,NEUTRAL,0.017673,0.009835,0.007838,UP
823495059010109440,2017-01-23T11:38:16.523000+00:00,twitter,XLI,BA,0,0,1.0,0,0,11,1,0.006907,0.003333,0.011797,0.007834,0.005167,0.020078,0.005087,0,0,0,1,0,0,0,0,0,0,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,-0.00692,-0.002602,-0.004318,DOWN,0.052976,0.012481,0.040495,UP,0.055115,0.009835,0.04528,UP
823495059010109440,2017-01-23T11:38:16.523000+00:00,twitter,XLI,CAT,0,0,1.0,0,0,11,1,0.0137,0.012851,0.019182,0.014627,0.025428,0.010862,0.008014,0,0,0,1,0,0,0,0,0,0,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,-0.00148,-0.002602,0.001122,NEUTRAL,0.037526,0.012481,0.025045,UP,0.046406,0.009835,0.03657,UP
823495059010109440,2017-01-23T11:38:16.523000+00:00,twitter,XLI,GE,0,0,1.0,0,0,11,1,-0.028324,-0.021788,-0.023665,-0.027397,-0.031408,-0.046209,0.005223,0,0,0,1,0,0,0,0,0,0,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,-0.02459,-0.002602,-0.021988,DOWN,-0.004262,0.012481,-0.016743,DOWN,-0.016066,0.009835,-0.025901,DOWN
823495059010109440,2017-01-23T11:38:16.523000+00:00,twitter,XLI,RTX,0,0,1.0,0,0,11,1,-0.001198,0.000541,0.007456,-0.000271,-0.005029,0.001265,0.005291,0,0,0,1,0,0,0,0,0,0,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,-0.00451,-0.002602,-0.001908,NEUTRAL,0.001083,0.012481,-0.011399,DOWN,-0.010285,0.009835,-0.02012,DOWN
823495059010109440,2017-01-23T11:38:16.523000+00:00,twitter,XLI,UNP,0,0,1.0,0,0,11,1,0.036323,0.022214,0.050596,0.03725,0.063351,0.037746,0.010352,0,0,0,1,0,0,0,0,0,0,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,-0.005983,-0.002602,-0.003381,NEUTRAL,0.016384,0.012481,0.003903,NEUTRAL,0.005155,0.009835,-0.00468,NEUTRAL
823850781946343427,2017-01-24T11:11:47.480000+00:00,twitter,XLY,XLY,1,0,1.0,0,1,11,1,0.00432,0.000712,0.000474,0.000356,0.00804,0.005507,0.005236,0,0,0,0,0,0,1,0,0,0,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,0.006657,0.0053,0.001356,NEUTRAL,0.014385,0.012942,0.001443,NEUTRAL,0.009985,0.005079,0.004906,NEUTRAL
823850781946343427,2017-01-24T11:11:47.480000+00:00,twitter,XLY,AMZN,0,0,1.0,0,1,11,1,0.00487,0.011814,0.01288,0.000906,0.0275,0.061355,0.011355,0,0,0,0,0,0,1,0,0,0,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,0.000535,0.0053,-0.004765,NEUTRAL,0.020864,0.012942,0.007922,NEUTRAL,0.010195,0.005079,0.005115,NEUTRAL
823850781946343427,2017-01-24T11:11:47.480000+00:00,twitter,XLY,TSLA,0,0,1.0,0,1,11,1,0.050948,0.017125,0.044303,0.046984,0.086944,0.198459,0.016069,0,0,0,0,0,0,1,0,0,0,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,0.018438,0.0053,0.013138,UP,0.010038,0.012942,-0.002904,NEUTRAL,0.00252,0.005079,-0.002559,NEUTRAL
823850781946343427,2017-01-24T11:11:47.480000+00:00,twitter,XLY,HD,0,0,1.0,0,1,11,1,0.026402,0.018216,0.014027,0.022437,0.034,0.009062,0.007254,0,0,0,0,0,0,1,0,0,0,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,0.001306,0.0053,-0.003994,DOWN,0.004207,0.012942,-0.008735,DOWN,0.004279,0.005079,-0.0008,NEUTRAL
823850781946343427,2017-01-24T11:11:47.480000+00:00,twitter,XLY,MCD,0,0,1.0,0,1,11,1,0.002977,-0.007197,-0.010838,-0.000987,0.005134,-0.014612,0.006477,0,0,0,0,0,0,1,0,0,0,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,-0.007543,0.0053,-0.012843,DOWN,-0.000738,0.012942,-0.013679,DOWN,0.008608,0.005079,0.003529,NEUTRAL
823850781946343427,2017-01-24T11:11:47.480000+00:00,twitter,XLY,NKE,0,0,1.0,0,1,11,1,0.01001,0.000752,-0.000564,0.006046,-0.012428,0.017973,0.01008,0,0,0,0,0,0,1,0,0,0,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,0.008111,0.0053,0.00281,NEUTRAL,0.011884,0.012942,-0.001058,NEUTRAL,0.001132,0.005079,-0.003947,NEUTRAL
823939422743830528,2017-01-24T17:04:01.093000+00:00,twitter,XLY,XLY,1,0,1.0,0,1,17,0,0.00432,0.000712,0.000474,0.000356,0.00804,0.005507,0.005236,0,0,0,0,0,0,1,0,0,0,Great meeting with automobile industry leaders at the @ WhiteHouse this morning. Together,0.002234,0.003804,-0.00157,NEUTRAL,0.000587,0.001181,-0.000594,NEUTRAL,-0.002117,-0.005116,0.002999,NEUTRAL
823939422743830528,2017-01-24T17:04:01.093000+00:00,twitter,XLY,AMZN,0,0,1.0,0,1,17,0,0.00487,0.011814,0.01288,0.000906,0.0275,0.061355,0.011355,0,0,0,0,0,0,1,0,0,0,Great meeting with automobile industry leaders at the @ WhiteHouse this morning. Together,0.012994,0.003804,0.00919,UP,0.012085,0.001181,0.010905,UP,-0.002797,-0.005116,0.002319,NEUTRAL
823939422743830528,2017-01-24T17:04:01.093000+00:00,twitter,XLY,TSLA,0,0,1.0,0,1,17,0,0.050948,0.017125,0.044303,0.046984,0.086944,0.198459,0.016069,0,0,0,0,0,0,1,0,0,0,Great meeting with automobile industry leaders at the @ WhiteHouse this morning. Together,-0.011035,0.003804,-0.014839,DOWN,-0.016946,0.001181,-0.018127,DOWN,-0.020911,-0.005116,-0.015794,NEUTRAL
823939422743830528,2017-01-24T17:04:01.093000+00:00,twitter,XLY,HD,0,0,1.0,0,1,17,0,0.026402,0.018216,0.014027,0.022437,0.034,0.009062,0.007254,0,0,0,0,0,0,1,0,0,0,Great meeting with automobile industry leaders at the @ WhiteHouse this morning. Together,-0.007006,0.003804,-0.01081,DOWN,-0.000867,0.001181,-0.002047,NEUTRAL,-0.006284,-0.005116,-0.001168,NEUTRAL
823939422743830528,2017-01-24T17:04:01.093000+00:00,twitter,XLY,MCD,0,0,1.0,0,1,17,0,0.002977,-0.007197,-0.010838,-0.000987,0.005134,-0.014612,0.006477,0,0,0,0,0,0,1,0,0,0,Great meeting with automobile industry leaders at the @ WhiteHouse this morning. Together,0.00247,0.003804,-0.001334,NEUTRAL,0.011278,0.001181,0.010097,UP,0.00889,-0.005116,0.014006,UP
823939422743830528,2017-01-24T17:04:01.093000+00:00,twitter,XLY,NKE,0,0,1.0,0,1,17,0,0.01001,0.000752,-0.000564,0.006046,-0.012428,0.017973,0.01008,0,0,0,0,0,0,1,0,0,0,Great meeting with automobile industry leaders at the @ WhiteHouse this morning. Together,0.002419,0.003804,-0.001385,NEUTRAL,-0.01005,0.001181,-0.011231,DOWN,-0.015448,-0.005116,-0.010332,NEUTRAL
823950814163140609,2017-01-24T17:49:17.019000+00:00,twitter,ITA,ITA,1,0,1.0,0,1,17,0,-0.00439,-0.005211,-0.000918,-0.008354,-0.016776,-0.006751,0.006174,0,0,0,0,0,0,0,0,0,1,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Office.pic.twitter.com/OErGm,-0.001468,0.003804,-0.005272,DOWN,0.002379,0.001181,0.001198,NEUTRAL,-0.004404,-0.005116,0.000712,NEUTRAL
823950814163140609,2017-01-24T17:49:17.019000+00:00,twitter,ITA,LMT,0,0,1.0,0,1,17,0,0.015554,-0.00097,0.013422,0.01159,-0.001435,0.019642,0.00663,0,0,0,0,0,0,0,0,0,1,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Office.pic.twitter.com/OErGm,-0.00814,0.003804,-0.011944,DOWN,0.001739,0.001181,0.000559,NEUTRAL,-0.006836,-0.005116,-0.00172,NEUTRAL
823950814163140609,2017-01-24T17:49:17.019000+00:00,twitter,ITA,NOC,0,0,1.0,0,1,17,0,0.010568,-0.00181,0.006297,0.006604,-0.02129,-0.006263,0.00591,0,0,0,0,0,0,0,0,0,1,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Office.pic.twitter.com/OErGm,-0.010077,0.003804,-0.013881,DOWN,-0.014409,0.001181,-0.015589,DOWN,-0.017625,-0.005116,-0.012509,DOWN
823950814163140609,2017-01-24T17:49:17.019000+00:00,twitter,ITA,RTX,0,0,1.0,0,1,17,0,0.005053,-0.004061,-0.000725,0.001089,-0.019636,-0.001358,0.005359,0,0,0,0,0,0,0,0,0,1,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Office.pic.twitter.com/OErGm,-0.008135,0.003804,-0.011939,DOWN,-0.019398,0.001181,-0.020579,DOWN,-0.019667,-0.005116,-0.014551,DOWN
823950814163140609,2017-01-24T17:49:17.019000+00:00,twitter,ITA,GD,0,0,1.0,0,1,17,0,0.004576,-0.00589,0.007046,0.000611,0.003036,0.022394,0.006574,0,0,0,0,0,0,0,0,0,1,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Office.pic.twitter.com/OErGm,-0.006235,0.003804,-0.010039,DOWN,0.049427,0.001181,0.048247,UP,0.026415,-0.005116,0.031531,UP
823950814163140609,2017-01-24T17:49:17.019000+00:00,twitter,ITA,BA,0,0,1.0,0,1,17,0,-0.002269,-0.010594,-0.003032,-0.006233,-0.00792,0.002286,0.005483,0,0,0,0,0,0,0,0,0,1,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Office.pic.twitter.com/OErGm,0.023045,0.003804,0.019241,UP,0.025123,0.001181,0.023943,UP,-0.001039,-0.005116,0.004077,NEUTRAL
824080766288228352,2017-01-25T02:25:40.020000+00:00,twitter,XLY,XLY,1,0,1.0,0,2,2,1,0.000929,0.008216,0.011828,0.006896,0.017178,0.02481,0.004851,0,0,0,0,0,0,1,0,0,0,If Chicago doesn't fix the horrible 'carnage' going on,0.002234,0.003804,-0.00157,NEUTRAL,0.000587,0.001181,-0.000594,NEUTRAL,-0.002117,-0.005116,0.002999,NEUTRAL
824080766288228352,2017-01-25T02:25:40.020000+00:00,twitter,XLY,AMZN,0,0,1.0,0,2,2,1,0.009742,0.005575,0.016563,0.015709,0.032023,0.073205,0.011193,0,0,0,0,0,0,1,0,0,0,If Chicago doesn't fix the horrible 'carnage' going on,0.012994,0.003804,0.00919,UP,0.012085,0.001181,0.010905,UP,-0.002797,-0.005116,0.002319,NEUTRAL
824080766288228352,2017-01-25T02:25:40.020000+00:00,twitter,XLY,TSLA,0,0,1.0,0,2,2,1,0.074815,0.022857,0.044509,0.080782,0.100871,0.221441,0.016279,0,0,0,0,0,0,1,0,0,0,If Chicago doesn't fix the horrible 'carnage' going on,-0.011035,0.003804,-0.014839,DOWN,-0.016946,0.001181,-0.018127,DOWN,-0.020911,-0.005116,-0.015794,NEUTRAL
824080766288228352,2017-01-25T02:25:40.020000+00:00,twitter,XLY,HD,0,0,1.0,0,2,2,1,0.009703,-7.2e-05,0.019721,0.01567,0.027921,0.019419,0.00683,0,0,0,0,0,0,1,0,0,0,If Chicago doesn't fix the horrible 'carnage' going on,-0.007006,0.003804,-0.01081,DOWN,-0.000867,0.001181,-0.002047,NEUTRAL,-0.006284,-0.005116,-0.001168,NEUTRAL
824080766288228352,2017-01-25T02:25:40.020000+00:00,twitter,XLY,MCD,0,0,1.0,0,2,2,1,-0.019817,-0.002719,-0.009248,-0.01385,0.005148,-0.021581,0.006381,0,0,0,0,0,0,1,0,0,0,If Chicago doesn't fix the horrible 'carnage' going on,0.00247,0.003804,-0.001334,NEUTRAL,0.011278,0.001181,0.010097,UP,0.00889,-0.005116,0.014006,UP
824080766288228352,2017-01-25T02:25:40.020000+00:00,twitter,XLY,NKE,0,0,1.0,0,2,2,1,-0.009696,0.003944,0.009824,-0.003729,0.001311,0.025125,0.010056,0,0,0,0,0,0,1,0,0,0,If Chicago doesn't fix the horrible 'carnage' going on,0.002419,0.003804,-0.001385,NEUTRAL,-0.01005,0.001181,-0.011231,DOWN,-0.015448,-0.005116,-0.010332,NEUTRAL
824968416486387713,2017-01-27T13:12:52.319000+00:00,twitter,ITA,ITA,1,0,1.0,0,4,13,1,-0.011982,0.001401,0.012459,0.003157,0.002735,0.002876,0.006496,0,0,0,0,0,0,0,0,0,1,Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,0.001118,-0.001961,0.003079,NEUTRAL,-0.005656,-0.008238,0.002582,NEUTRAL,-0.005377,-0.007192,0.001815,NEUTRAL
824968416486387713,2017-01-27T13:12:52.319000+00:00,twitter,ITA,LMT,0,0,1.0,0,4,13,1,-0.023153,0.015817,-0.009748,-0.008014,-0.000627,0.016383,0.008119,0,0,0,0,0,0,0,0,0,1,Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,-0.005805,-0.001961,-0.003843,NEUTRAL,-0.014315,-0.008238,-0.006077,NEUTRAL,-0.011805,-0.007192,-0.004613,NEUTRAL
824968416486387713,2017-01-27T13:12:52.319000+00:00,twitter,ITA,NOC,0,0,1.0,0,4,13,1,-0.038505,-0.016808,-0.020415,-0.023366,-0.019823,-0.026925,0.007077,0,0,0,0,0,0,0,0,0,1,Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,0.012333,-0.001961,0.014295,UP,0.009029,-0.008238,0.017268,UP,0.012421,-0.007192,0.019613,UP
824968416486387713,2017-01-27T13:12:52.319000+00:00,twitter,ITA,RTX,0,0,1.0,0,4,13,1,-0.018481,-0.005407,0.000181,-0.003342,-0.005766,-0.005586,0.006152,0,0,0,0,0,0,0,0,0,1,Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,-0.004086,-0.001961,-0.002125,NEUTRAL,-0.004359,-0.008238,0.003879,NEUTRAL,-0.01625,-0.007192,-0.009058,DOWN
824968416486387713,2017-01-27T13:12:52.319000+00:00,twitter,ITA,GD,0,0,1.0,0,4,13,1,-0.018007,0.011293,0.000395,-0.002868,0.005643,0.019985,0.00734,0,0,0,0,0,0,0,0,0,1,Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,0.050082,-0.001961,0.052044,UP,0.027055,-0.008238,0.035293,UP,0.022971,-0.007192,0.030163,UP
824968416486387713,2017-01-27T13:12:52.319000+00:00,twitter,ITA,BA,0,0,1.0,0,4,13,1,0.048509,0.010516,0.071465,0.063648,0.060979,0.073915,0.011253,0,0,0,0,0,0,0,0,0,1,Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,-0.008924,-0.001961,-0.006963,DOWN,-0.034217,-0.008238,-0.025979,DOWN,-0.041073,-0.007192,-0.033881,DOWN
825329757646618624,2017-01-28T13:08:42.765000+00:00,twitter,XLE,XLE,1,0,1.0,0,5,13,1,-0.013997,-0.0104,-0.004427,-0.004161,-0.004962,-0.019291,0.007161,0,1,0,0,0,0,0,0,0,0,Thr coverage about me in the @ nytimes and the @ washingtonpost gas been so false and angry that the times actually apologized to its.....,-0.013804,-0.002717,-0.011086,DOWN,-0.020705,-0.00241,-0.018295,DOWN,-0.006633,0.005128,-0.011761,DOWN
825329757646618624,2017-01-28T13:08:42.765000+00:00,twitter,XLE,XOM,0,0,1.0,0,5,13,1,-0.014259,-0.001051,0.004937,-0.004424,-0.009613,-0.053046,0.009367,0,1,0,0,0,0,0,0,0,0,Thr coverage about me in the @ nytimes and the @ washingtonpost gas been so false and angry that the times actually apologized to its.....,-0.006557,-0.002717,-0.00384,NEUTRAL,-0.029033,-0.00241,-0.026622,DOWN,-0.022009,0.005128,-0.027137,DOWN
825329757646618624,2017-01-28T13:08:42.765000+00:00,twitter,XLE,CVX,0,0,1.0,0,5,13,1,-0.025493,-0.023682,-0.022171,-0.015657,-0.020403,-0.034943,0.006826,0,1,0,0,0,0,0,0,0,0,Thr coverage about me in the @ nytimes and the @ washingtonpost gas been so false and angry that the times actually apologized to its.....,-0.011755,-0.002717,-0.009038,DOWN,-0.019001,-0.00241,-0.016591,DOWN,0.003711,0.005128,-0.001417,NEUTRAL
825329757646618624,2017-01-28T13:08:42.765000+00:00,twitter,XLE,COP,0,0,1.0,0,5,13,1,-0.035459,-0.0237,-0.01671,-0.025624,-0.014357,-0.026394,0.013367,0,1,0,0,0,0,0,0,0,0,Thr coverage about me in the @ nytimes and the @ washingtonpost gas been so false and angry that the times actually apologized to its.....,-0.031216,-0.002717,-0.028498,DOWN,-0.010405,-0.00241,-0.007995,NEUTRAL,0.028975,0.005128,0.023847,UP
825329757646618624,2017-01-28T13:08:42.765000+00:00,twitter,XLE,SLB,0,0,1.0,0,5,13,1,-0.032845,-0.004477,-0.000946,-0.023009,-0.009728,-0.001536,0.010721,0,1,0,0,0,0,0,0,0,0,Thr coverage about me in the @ nytimes and the @ washingtonpost gas been so false and angry that the times actually apologized to its.....,-0.006654,-0.002717,-0.003937,NEUTRAL,-0.011881,-0.00241,-0.009471,DOWN,-0.01984,0.005128,-0.024968,DOWN
825329757646618624,2017-01-28T13:08:42.765000+00:00,twitter,XLE,EOG,0,0,1.0,0,5,13,1,-0.034203,-0.014274,-0.007523,-0.024368,-0.023442,0.01392,0.010059,0,1,0,0,0,0,0,0,0,0,Thr coverage about me in the @ nytimes and the @ washingtonpost gas been so false and angry that the times actually apologized to its.....,-0.009688,-0.002717,-0.006971,DOWN,-0.011645,-0.00241,-0.009235,DOWN,-0.012232,0.005128,-0.01736,DOWN
827112633224544256,2017-02-02T11:13:13.427000+00:00,twitter,XLF,XLF,1,0,1.0,0,3,11,1,-0.005864,0.001284,-0.013112,-0.014359,0.00864,-0.007231,0.009107,0,0,1,0,0,0,0,0,0,0,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,0.001726,0.000659,0.001067,NEUTRAL,0.017233,0.005755,0.011478,UP,0.007756,0.007117,0.000639,NEUTRAL
827112633224544256,2017-02-02T11:13:13.427000+00:00,twitter,XLF,JPM,0,0,1.0,0,3,11,1,-0.00406,0.003782,-0.022776,-0.012554,0.012034,-0.020749,0.011227,0,0,1,0,0,0,0,0,0,0,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,0.002963,0.000659,0.002304,NEUTRAL,0.028812,0.005755,0.023057,UP,0.019207,0.007117,0.01209,NEUTRAL
827112633224544256,2017-02-02T11:13:13.427000+00:00,twitter,XLF,BAC,0,0,1.0,0,3,11,1,-0.012047,0.01104,-0.020121,-0.020542,0.011488,0.015978,0.015242,0,0,1,0,0,0,0,0,0,0,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,-0.000883,0.000659,-0.001542,NEUTRAL,0.016708,0.005755,0.010953,NEUTRAL,-0.003079,0.007117,-0.010196,NEUTRAL
827112633224544256,2017-02-02T11:13:13.427000+00:00,twitter,XLF,WFC,0,0,1.0,0,3,11,1,0.00266,-0.000717,-0.005308,-0.005835,0.037216,0.005174,0.013338,0,0,1,0,0,0,0,0,0,0,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,0.00324,0.000659,0.002581,NEUTRAL,0.017636,0.005755,0.011881,UP,0.001082,0.007117,-0.006036,NEUTRAL
827112633224544256,2017-02-02T11:13:13.427000+00:00,twitter,XLF,GS,0,0,1.0,0,3,11,1,-0.01924,0.005887,-0.026503,-0.027734,-0.015451,-0.045121,0.012267,0,0,1,0,0,0,0,0,0,0,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,0.008315,0.000659,0.007656,UP,0.050195,0.005755,0.044439,UP,0.040348,0.007117,0.033231,UP
827112633224544256,2017-02-02T11:13:13.427000+00:00,twitter,XLF,MS,0,0,1.0,0,3,11,1,-0.013509,0.004944,-0.021764,-0.022003,0.000816,-0.003602,0.01569,0,0,1,0,0,0,0,0,0,0,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,-0.001422,0.000659,-0.002081,NEUTRAL,0.057834,0.005755,0.052079,UP,0.040769,0.007117,0.033652,UP
827715246135574530,2017-02-04T03:07:47.541000+00:00,twitter,XLI,XLI,1,0,1.0,0,5,3,1,-0.015106,0.007442,0.003786,-0.013491,0.002837,0.013381,0.006108,0,0,0,1,0,0,0,0,0,0,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,0.002044,0.000262,0.001782,NEUTRAL,0.00236,0.001616,0.000744,NEUTRAL,0.018088,0.011535,0.006553,NEUTRAL
827715246135574530,2017-02-04T03:07:47.541000+00:00,twitter,XLI,BA,0,0,1.0,0,5,3,1,-0.03322,0.000862,-0.006242,-0.031604,0.01799,0.02325,0.012298,0,0,0,1,0,0,0,0,0,0,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,0.009605,0.000262,0.009343,UP,0.017233,0.001616,0.015617,UP,0.032261,0.011535,0.020727,UP
827715246135574530,2017-02-04T03:07:47.541000+00:00,twitter,XLI,CAT,0,0,1.0,0,5,3,1,-0.059298,-0.005224,-0.024879,-0.057682,-0.013744,0.011334,0.011828,0,0,0,1,0,0,0,0,0,0,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,0.000646,0.000262,0.000385,NEUTRAL,0.001077,0.001616,-0.000539,NEUTRAL,0.037711,0.011535,0.026177,UP
827715246135574530,2017-02-04T03:07:47.541000+00:00,twitter,XLI,GE,0,0,1.0,0,5,3,1,-0.011946,0.000673,0.0,-0.01033,-0.027187,-0.057741,0.008458,0,0,0,1,0,0,0,0,0,0,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,-0.000674,0.000262,-0.000936,NEUTRAL,-0.008424,0.001616,-0.01004,DOWN,0.001347,0.011535,-0.010188,DOWN
827715246135574530,2017-02-04T03:07:47.541000+00:00,twitter,XLI,RTX,0,0,1.0,0,5,3,1,-0.002072,0.011903,-0.000182,-0.000456,-0.01029,-0.015267,0.006654,0,0,0,1,0,0,0,0,0,0,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,0.007923,0.000262,0.007661,UP,0.005372,0.001616,0.003755,NEUTRAL,0.011293,0.011535,-0.000242,NEUTRAL
827715246135574530,2017-02-04T03:07:47.541000+00:00,twitter,XLI,UNP,0,0,1.0,0,5,3,1,-0.007934,0.011278,0.01811,-0.006318,-0.000828,0.06247,0.011226,0,0,0,1,0,0,0,0,0,0,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,-0.006183,0.000262,-0.006445,DOWN,-0.009412,0.001616,-0.011029,DOWN,-0.004521,0.011535,-0.016056,DOWN
828024835670413312,2017-02-04T23:37:59.438000+00:00,twitter,XLF,XLF,1,0,1.0,0,5,23,1,0.001343,0.020213,0.017589,0.002959,0.024621,0.011083,0.00977,0,0,1,0,0,0,0,0,0,0,Why aren't the lawyers looking at and using the Federal Court decision in Boston,0.001269,0.000262,0.001007,NEUTRAL,-0.008059,0.001616,-0.009676,DOWN,0.008479,0.011535,-0.003056,NEUTRAL
828024835670413312,2017-02-04T23:37:59.438000+00:00,twitter,XLF,JPM,0,0,1.0,0,5,23,1,0.00126,0.030619,0.030132,0.002876,0.041951,0.012427,0.013034,0,0,1,0,0,0,0,0,0,0,Why aren't the lawyers looking at and using the Federal Court decision in Boston,-0.00023,0.000262,-0.000492,NEUTRAL,-0.009563,0.001616,-0.01118,NEUTRAL,0.00242,0.011535,-0.009115,NEUTRAL
828024835670413312,2017-02-04T23:37:59.438000+00:00,twitter,XLF,BAC,0,0,1.0,0,5,23,1,-0.004613,0.025089,0.028708,-0.002997,0.028708,0.026893,0.015524,0,0,1,0,0,0,0,0,0,0,Why aren't the lawyers looking at and using the Federal Court decision in Boston,-0.001295,0.000262,-0.001557,NEUTRAL,-0.020732,0.001616,-0.022348,DOWN,-0.003019,0.011535,-0.014554,NEUTRAL
828024835670413312,2017-02-04T23:37:59.438000+00:00,twitter,XLF,WFC,0,0,1.0,0,5,23,1,0.017272,0.027264,0.023591,0.018888,0.047011,0.044924,0.014079,0,0,1,0,0,0,0,0,0,0,Why aren't the lawyers looking at and using the Federal Court decision in Boston,-0.009285,0.000262,-0.009547,DOWN,-0.025401,0.001616,-0.027018,DOWN,-0.003853,0.011535,-0.015387,NEUTRAL
828024835670413312,2017-02-04T23:37:59.438000+00:00,twitter,XLF,GS,0,0,1.0,0,5,23,1,0.015265,0.045744,0.050715,0.016881,0.037683,-0.001533,0.015978,0,0,1,0,0,0,0,0,0,0,Why aren't the lawyers looking at and using the Federal Court decision in Boston,0.001586,0.000262,0.001324,NEUTRAL,-0.007805,0.001616,-0.009421,NEUTRAL,0.013021,0.011535,0.001487,NEUTRAL
828024835670413312,2017-02-04T23:37:59.438000+00:00,twitter,XLF,MS,0,0,1.0,0,5,23,1,0.016253,0.054593,0.045658,0.017869,0.047963,0.032687,0.019695,0,0,1,0,0,0,0,0,0,0,Why aren't the lawyers looking at and using the Federal Court decision in Boston,0.00836,0.000262,0.008099,NEUTRAL,-0.007907,0.001616,-0.009523,NEUTRAL,0.009942,0.011535,-0.001592,NEUTRAL
828343072840900610,2017-02-05T20:42:33.092000+00:00,twitter,XLY,XLY,1,0,1.0,0,6,20,0,-0.008315,-0.001299,-0.004008,-0.0067,0.006672,0.019059,0.00309,0,0,0,0,0,0,1,0,0,0,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,-0.00012,0.000262,-0.000382,NEUTRAL,0.005102,0.001616,0.003486,UP,0.017566,0.011535,0.006031,UP
828343072840900610,2017-02-05T20:42:33.092000+00:00,twitter,XLY,AMZN,0,0,1.0,0,6,20,0,-0.03221,-0.035419,-0.016127,-0.030595,0.002313,0.038119,0.01192,0,0,0,0,0,0,1,0,0,0,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,-0.002667,0.000262,-0.002929,NEUTRAL,0.012238,0.001616,0.010621,UP,0.021808,0.011535,0.010273,NEUTRAL
